secid,date,cp_flag,index_flag,days,cusip,ticker,sic,exchange_d,class,issue_type,industry_group,delta,impl_volatility,impl_strike,impl_premium,dispersion,_1_MO,_2_MO,_3_MO,_6_MO,_1_YR,_2_YR,_3_YR,_5_YR,_7_YR,_10_YR,_30_YR,close
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,70,0.708041,2202.248,300.843,0.020923,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,60,0.684034,2327.675,222.685,0.028097,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,55,0.667195,2385.912,189.1432,0.030735,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,50,0.648317,2441.463,158.99,0.032668,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,40,0.605566,2545.63,107.756,0.035698,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,35,0.583271,2595.393,86.40714,0.035668,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.561159,2644.892,67.66475,0.035931,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,45,0.627665,2494.595,131.9321,0.034603,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.697858,2266.523,259.7917,0.024375,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.538359,2694.836,51.21239,0.036814,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.514607,2746.629,36.89254,0.037157,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.491272,2804.477,24.67759,0.035619,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.471725,2879.985,14.53358,0.031705,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.937217,1763.11,34.2882,0.040645,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.91887,1890.786,55.53667,0.041401,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.897404,1997.486,78.30544,0.045158,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.872115,2091.622,101.9993,0.046539,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.846016,2176.128,126.5954,0.043923,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.822361,2253.021,152.6069,0.040421,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.800708,2324.523,180.2226,0.039009,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.779174,2392.176,209.2195,0.039546,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.756691,2456.788,239.3796,0.040495,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.733926,2519.097,271.0559,0.039639,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.713969,2580.879,306.0693,0.036311,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.699837,2645.239,347.3448,0.034421,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.692999,2716.234,398.4034,0.043882,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.700427,2803.664,468.944,0.073738,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.730752,2925.861,576.8297,0.109618,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.772746,3094.03,731.4513,0.131843,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,18-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.81233,3323.107,946.9465,0.14143,0.04,0.03,0.02,0.08,0.21,0.54,0.66,0.79,1.08,1.18,1.77,2398.1
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,90,0.81303,1837.776,602.3662,0.042612,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.792825,1954.942,503.1802,0.044055,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,80,0.769829,2051.79,425.321,0.044805,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,75,0.744992,2135.83,360.9329,0.043467,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,70,0.721052,2210.168,307.0313,0.040612,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.698856,2277.267,261.3393,0.038884,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,60,0.67707,2339.104,221.7326,0.038724,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,50,0.632672,2451.146,156.2892,0.038866,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,45,0.610172,2502.746,129.2198,0.038699,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,40,0.587702,2552.278,105.3586,0.038352,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,55,0.654981,2396.813,186.9486,0.038877,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,35,0.565543,2600.554,84.39621,0.038171,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.543396,2648.346,65.99734,0.038452,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.520804,2696.516,49.89438,0.038841,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.497906,2746.786,35.94079,0.038706,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.475938,2803.401,24.06491,0.03715,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.457932,2877.646,14.19736,0.033763,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.85611,1814.27,31.13796,0.058378,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.826982,1939.606,49.57464,0.050597,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.799956,2040.891,69.11816,0.046817,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.773209,2127.951,89.45338,0.044389,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.747757,2204.864,110.6083,0.04179,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.72402,2274.289,132.7136,0.040373,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.700705,2338.219,155.6196,0.040195,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.677204,2397.81,179.2165,0.040087,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.653668,2453.868,203.5953,0.039713,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.630206,2507.112,228.9222,0.0391,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.607147,2558.327,255.584,0.038299,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.584694,2608.421,284.1291,0.037806,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.562366,2658.2,314.9826,0.037685,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.540426,2709.084,349.3478,0.037178,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.523142,2766.49,392.7148,0.039366,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.519819,2845.297,459.9674,0.05373,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,19-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.533617,2967.927,572.7665,0.073856,0.04,0.04,0.04,0.06,0.2,0.44,0.53,0.66,1,1.12,1.78,2409.39
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,90,0.766271,1783.082,549.4445,0.052157,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,80,0.712471,1983.178,381.2686,0.042345,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,75,0.688137,2058.841,322.6809,0.040757,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,70,0.663073,2125.761,273.1909,0.039159,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.639395,2185.658,231.3059,0.036309,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,60,0.618421,2240.161,195.8041,0.034223,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,55,0.598606,2290.818,165.0542,0.033909,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,50,0.578585,2338.49,137.9696,0.034209,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,40,0.538856,2427.397,93.11259,0.033738,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,45,0.558514,2383.783,114.0932,0.034135,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,35,0.519497,2470.022,74.67146,0.033392,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.500166,2512.365,58.47145,0.033001,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.48126,2555.705,44.34481,0.032035,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.464141,2602.811,32.19128,0.030142,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.451128,2659.554,21.88777,0.027904,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.444583,2737.966,13.20595,0.02761,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.737511,1894.51,453.512,0.046589,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.79807,1765.978,27.56091,0.074023,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.760031,1884.485,43.18135,0.057649,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.730116,1976.819,59.72841,0.047128,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.703205,2054.621,76.98215,0.04312,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.676276,2123.088,94.58473,0.040778,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.650985,2184.203,112.7343,0.03743,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.628752,2239.667,131.8777,0.034791,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.608077,2291.112,151.9734,0.033929,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.587567,2339.497,172.8357,0.033736,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.567289,2385.505,194.6324,0.033338,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.547553,2429.875,217.7365,0.032763,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.528204,2473.326,242.4939,0.032148,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.509204,2516.725,269.489,0.031195,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.491743,2561.964,300.4913,0.029968,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.479971,2614.376,340.8416,0.033663,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.481265,2686.577,403.0347,0.050797,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,20-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.497929,2797.934,505.7506,0.072874,0.04,0.05,0.05,0.05,0.15,0.37,0.41,0.52,0.82,0.92,1.55,2304.92
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,90,0.765197,1731.385,532.744,0.16863,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.709616,1851.213,426.3192,0.09625,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,80,0.676607,1937.809,354.2274,0.055832,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,70,0.633399,2069.405,254.8077,0.039864,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.612962,2124.906,216.3254,0.038747,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,60,0.593672,2175.729,183.2823,0.037303,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,55,0.576287,2223.064,154.8462,0.036464,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,50,0.559535,2267.926,129.9322,0.036633,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,45,0.542271,2310.861,107.8119,0.036886,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,40,0.52478,2352.393,88.21613,0.036551,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,35,0.50789,2393.378,70.98708,0.035663,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.492099,2434.969,55.90752,0.034444,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.477668,2478.722,42.7454,0.032949,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.46555,2527.516,31.33738,0.031204,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,75,0.653886,2007.979,299.7533,0.042567,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.458107,2587.635,21.55681,0.030448,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.457268,2671.385,13.16578,0.032752,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.691689,1770.972,22.8734,0.056103,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.665465,1870.985,36.22511,0.040566,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.645831,1948.99,50.65564,0.033163,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.628707,2015.103,66.04514,0.03172,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.611168,2073.974,82.10249,0.032226,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.592696,2127.531,98.65205,0.032395,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.574735,2176.744,115.9007,0.031733,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.558177,2222.638,134.1707,0.031486,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.541838,2266.11,153.3554,0.032306,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.524436,2307.572,173.1576,0.03325,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.506277,2347.393,193.7353,0.03321,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.488673,2386.424,215.8866,0.032143,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.472305,2425.83,240.5794,0.030927,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.456757,2466.738,268.639,0.030173,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.441457,2510.61,301.2993,0.029986,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
